,test_suite,Unnamed: 1,time,stop_reasons,success,lemma_count,proofs_later_filtered,case_split_root_count,case_split_had_vacuity,total_allocated,max_allocated,file_name,relative_path,total_enodes,error
0,isaplanner,0.0,0.093542606,[],1.0,0.0,0.0,0.0,0.0,74585932.0,1575792.0,goal77.stats.json,isaplanner/goal77.th,1024.0,
1,isaplanner,1.0,0.053573258,[],1.0,0.0,0.0,0.0,0.0,59062481.0,1205642.0,goal61.stats.json,isaplanner/goal61.th,709.0,
2,isaplanner,2.0,0.028003912,[],1.0,0.0,0.0,0.0,0.0,24737074.0,672337.0,goal60.stats.json,isaplanner/goal60.th,167.0,
3,isaplanner,3.0,0.004424783,[],0.0,0.0,0.0,0.0,0.0,6347547.0,434798.0,goal35.stats.json,isaplanner/goal35.th,60.0,
4,isaplanner,4.0,0.394654718,[],1.0,0.0,0.0,0.0,0.0,506808158.0,4240685.0,goal28.stats.json,isaplanner/goal28.th,1680.0,
5,isaplanner,5.0,0.354296375,[],0.0,0.0,0.0,0.0,0.0,410833927.0,3602641.0,goal44.stats.json,isaplanner/goal44.th,1299.0,
6,isaplanner,6.0,0.050988613,[],1.0,0.0,0.0,0.0,0.0,41045325.0,923108.0,goal38.stats.json,isaplanner/goal38.th,596.0,
7,isaplanner,7.0,0.004886345,[],0.0,0.0,0.0,0.0,0.0,6554418.0,436426.0,goal36.stats.json,isaplanner/goal36.th,61.0,
8,isaplanner,8.0,0.026701961,[],1.0,0.0,0.0,0.0,0.0,28572534.0,787672.0,goal14.stats.json,isaplanner/goal14.th,424.0,
9,isaplanner,9.0,0.026193692,[],1.0,0.0,0.0,0.0,0.0,20242812.0,530378.0,goal4.stats.json,isaplanner/goal4.th,202.0,
10,isaplanner,10.0,0.262078455,[],1.0,0.0,0.0,0.0,0.0,251909025.0,3080463.0,goal2.stats.json,isaplanner/goal2.th,2107.0,
11,isaplanner,11.0,0.024801234,[],1.0,0.0,0.0,0.0,0.0,30220730.0,433768.0,goal45.stats.json,isaplanner/goal45.th,92.0,
12,isaplanner,12.0,0.026531582,[],0.0,0.0,0.0,0.0,0.0,27816435.0,742770.0,goal52.stats.json,isaplanner/goal52.th,401.0,
13,isaplanner,13.0,497.982426028,[],1.0,0.0,0.0,0.0,0.0,632463826884.0,473266085.0,goal9.stats.json,isaplanner/goal9.th,85791.0,
14,isaplanner,14.0,44.770680654,[],0.0,0.0,0.0,0.0,0.0,62393787795.0,12642194.0,goal54.stats.json,isaplanner/goal54.th,3401.0,
15,isaplanner,15.0,0.008033574,[],0.0,0.0,0.0,0.0,0.0,8909025.0,462310.0,goal26.stats.json,isaplanner/goal26.th,114.0,
16,isaplanner,16.0,174.816853005,[],0.0,0.0,0.0,0.0,0.0,379178417624.0,168791403.0,goal68.stats.json,isaplanner/goal68.th,3559.0,
17,isaplanner,17.0,0.002672224,[],0.0,0.0,0.0,0.0,0.0,5838105.0,433127.0,goal75.stats.json,isaplanner/goal75.th,109.0,
18,isaplanner,18.0,0.018575099,[],1.0,0.0,0.0,0.0,0.0,17139123.0,717219.0,goal48.stats.json,isaplanner/goal48.th,278.0,
19,isaplanner,19.0,0.021899777,[],1.0,0.0,0.0,0.0,0.0,19830542.0,617266.0,goal51.stats.json,isaplanner/goal51.th,146.0,
20,isaplanner,20.0,0.050075925,[],1.0,0.0,0.0,0.0,0.0,35036462.0,741139.0,goal39.stats.json,isaplanner/goal39.th,305.0,
21,isaplanner,21.0,52.935210084,[],0.0,0.0,0.0,0.0,0.0,74462604907.0,10168262.0,goal76.stats.json,isaplanner/goal76.th,4134.0,
22,isaplanner,22.0,0.057129106,[],1.0,0.0,0.0,0.0,0.0,73748014.0,532781.0,goal46.stats.json,isaplanner/goal46.th,170.0,
23,isaplanner,23.0,0.033853273,[],1.0,0.0,0.0,0.0,0.0,31417085.0,697735.0,goal62.stats.json,isaplanner/goal62.th,182.0,
24,isaplanner,24.0,0.109001074,[],1.0,0.0,0.0,0.0,0.0,96679548.0,2901578.0,goal29.stats.json,isaplanner/goal29.th,2467.0,
25,isaplanner,25.0,0.023900631,[],1.0,0.0,0.0,0.0,0.0,22202867.0,591721.0,goal1.stats.json,isaplanner/goal1.th,151.0,
26,isaplanner,26.0,0.021204391,[],1.0,0.0,0.0,0.0,0.0,16605414.0,514818.0,goal5.stats.json,isaplanner/goal5.th,178.0,
27,isaplanner,27.0,348.608158393,[],1.0,0.0,0.0,0.0,0.0,447394752829.0,284289712.0,goal6.stats.json,isaplanner/goal6.th,59623.0,
28,isaplanner,28.0,0.823682099,[],1.0,0.0,0.0,0.0,0.0,1054475763.0,6379530.0,goal27.stats.json,isaplanner/goal27.th,2466.0,
29,isaplanner,29.0,0.014709848,[],1.0,0.0,0.0,0.0,0.0,14719023.0,599986.0,goal65.stats.json,isaplanner/goal65.th,170.0,
30,isaplanner,30.0,0.183050432,[],0.0,0.0,0.0,0.0,0.0,159237047.0,2173560.0,goal78.stats.json,isaplanner/goal78.th,1652.0,
