,test_suite,Unnamed: 1,time,stop_reasons,success,lemma_count,proofs_later_filtered,case_split_root_count,case_split_had_vacuity,total_allocated,max_allocated,file_name,relative_path,total_enodes,error
0,isaplanner,0.0,0.00913191,[],1.0,0.0,0.0,0.0,0.0,11348745.0,506349.0,goal77.stats.json,isaplanner/goal77.th,153.0,
1,isaplanner,1.0,0.014774802,[],1.0,0.0,0.0,0.0,0.0,19978009.0,747219.0,goal61.stats.json,isaplanner/goal61.th,392.0,
2,isaplanner,2.0,0.010516777,[],1.0,0.0,0.0,0.0,0.0,12371324.0,609003.0,goal60.stats.json,isaplanner/goal60.th,198.0,
3,isaplanner,3.0,6.303279202,[],1.0,0.0,0.0,0.0,0.0,6989129053.0,53326929.0,goal81.stats.json,isaplanner/goal81.th,4242.0,
4,isaplanner,4.0,0.264501887,[],0.0,0.0,0.0,0.0,0.0,353736555.0,3122514.0,goal53.stats.json,isaplanner/goal53.th,1185.0,
5,isaplanner,5.0,25.545061885,[],0.0,0.0,0.0,0.0,0.0,31855376137.0,39488779.0,goal23.stats.json,isaplanner/goal23.th,4012.0,
6,isaplanner,6.0,0.264510937,[],1.0,0.0,0.0,0.0,0.0,370716501.0,8444772.0,goal30.stats.json,isaplanner/goal30.th,1259.0,
7,isaplanner,7.0,0.001734594,[],0.0,0.0,0.0,0.0,0.0,5582567.0,434796.0,goal35.stats.json,isaplanner/goal35.th,60.0,
8,isaplanner,8.0,0.030240973,[],1.0,0.0,0.0,0.0,0.0,29423670.0,1566660.0,goal85.stats.json,isaplanner/goal85.th,549.0,
9,isaplanner,9.0,0.017236306,[],1.0,0.0,0.0,0.0,0.0,23098160.0,777709.0,goal28.stats.json,isaplanner/goal28.th,291.0,
10,isaplanner,10.0,0.004749987,[],0.0,0.0,0.0,0.0,0.0,7608415.0,439039.0,goal44.stats.json,isaplanner/goal44.th,79.0,
11,isaplanner,11.0,30.191031912,[],0.0,0.0,0.0,0.0,0.0,37163828526.0,62890976.0,goal31.stats.json,isaplanner/goal31.th,4783.0,
12,isaplanner,12.0,0.006347609,[],1.0,0.0,0.0,0.0,0.0,9278423.0,515629.0,goal38.stats.json,isaplanner/goal38.th,156.0,
13,isaplanner,13.0,0.001865325,[],0.0,0.0,0.0,0.0,0.0,5644442.0,436424.0,goal36.stats.json,isaplanner/goal36.th,61.0,
14,isaplanner,14.0,0.049713787,[],1.0,0.0,0.0,0.0,0.0,44445487.0,1328444.0,goal86.stats.json,isaplanner/goal86.th,469.0,
15,isaplanner,15.0,0.005626441,[],1.0,0.0,0.0,0.0,0.0,8877813.0,538675.0,goal14.stats.json,isaplanner/goal14.th,176.0,
16,isaplanner,16.0,8.76963602,[],0.0,0.0,0.0,0.0,0.0,9156392829.0,235450793.0,goal66.stats.json,isaplanner/goal66.th,18544.0,
17,isaplanner,17.0,14.178367855,[],0.0,0.0,0.0,0.0,0.0,16382808361.0,39583810.0,goal34.stats.json,isaplanner/goal34.th,4047.0,
18,isaplanner,18.0,0.006009594,[],1.0,0.0,0.0,0.0,0.0,8924316.0,462482.0,goal4.stats.json,isaplanner/goal4.th,151.0,
19,isaplanner,19.0,0.03435074,[],1.0,0.0,0.0,0.0,0.0,31659315.0,1035662.0,goal2.stats.json,isaplanner/goal2.th,403.0,
20,isaplanner,20.0,0.002940418,[],1.0,0.0,0.0,0.0,0.0,6583656.0,433766.0,goal45.stats.json,isaplanner/goal45.th,62.0,
21,isaplanner,21.0,0.006204906,[],0.0,0.0,0.0,0.0,0.0,9111419.0,517184.0,goal52.stats.json,isaplanner/goal52.th,154.0,
22,isaplanner,22.0,18.2102209,[],1.0,0.0,0.0,0.0,0.0,21886827695.0,997479322.0,goal9.stats.json,isaplanner/goal9.th,14923.0,
23,isaplanner,23.0,2.301379304,[],0.0,0.0,0.0,0.0,0.0,2074161229.0,52977962.0,goal54.stats.json,isaplanner/goal54.th,5409.0,
24,isaplanner,24.0,0.004445154,[],0.0,0.0,0.0,0.0,0.0,7752549.0,462308.0,goal26.stats.json,isaplanner/goal26.th,115.0,
25,isaplanner,25.0,13.580312109,[],1.0,0.0,0.0,0.0,0.0,16109005640.0,39467083.0,goal25.stats.json,isaplanner/goal25.th,3990.0,
26,isaplanner,26.0,26.224880177,[],0.0,0.0,0.0,0.0,0.0,32249508282.0,39620369.0,goal24.stats.json,isaplanner/goal24.th,4053.0,
27,isaplanner,27.0,1.132570086,[],0.0,0.0,0.0,0.0,0.0,960671580.0,25409169.0,goal68.stats.json,isaplanner/goal68.th,2601.0,
28,isaplanner,28.0,2.515041071,[],1.0,0.0,0.0,0.0,0.0,3096121664.0,8934920.0,goal17.stats.json,isaplanner/goal17.th,2943.0,
29,isaplanner,29.0,19.098168913,[],0.0,0.0,0.0,0.0,0.0,20444272861.0,577061483.0,goal21.stats.json,isaplanner/goal21.th,48590.0,
30,isaplanner,30.0,0.11729461,[],0.0,0.0,0.0,0.0,0.0,187003375.0,1800752.0,goal80.stats.json,isaplanner/goal80.th,803.0,
31,isaplanner,31.0,0.001576258,[],0.0,0.0,0.0,0.0,0.0,5581757.0,433125.0,goal75.stats.json,isaplanner/goal75.th,109.0,
32,isaplanner,32.0,0.424191616,[],1.0,0.0,0.0,0.0,0.0,355245556.0,8458519.0,goal48.stats.json,isaplanner/goal48.th,536.0,
33,isaplanner,33.0,0.025800703,[],0.0,0.0,0.0,0.0,0.0,19080602.0,1082903.0,goal51.stats.json,isaplanner/goal51.th,374.0,
34,isaplanner,34.0,0.011402006,[],1.0,0.0,0.0,0.0,0.0,13102196.0,637833.0,goal39.stats.json,isaplanner/goal39.th,247.0,
35,isaplanner,35.0,0.295215744,[],0.0,0.0,0.0,0.0,0.0,402033005.0,4010147.0,goal47.stats.json,isaplanner/goal47.th,1262.0,
36,isaplanner,36.0,1.451815415,[],0.0,0.0,0.0,0.0,0.0,1409931597.0,27787582.0,goal76.stats.json,isaplanner/goal76.th,3249.0,
37,isaplanner,37.0,0.005543263,[],1.0,0.0,0.0,0.0,0.0,8671063.0,431660.0,goal46.stats.json,isaplanner/goal46.th,97.0,
38,isaplanner,38.0,0.014470429,[],0.0,0.0,0.0,0.0,0.0,15854200.0,742943.0,goal62.stats.json,isaplanner/goal62.th,240.0,
39,isaplanner,39.0,5.374963053,[],1.0,0.0,0.0,0.0,0.0,6261571710.0,61738784.0,goal18.stats.json,isaplanner/goal18.th,8227.0,
40,isaplanner,40.0,0.185772414,[],0.0,0.0,0.0,0.0,0.0,297396963.0,1877262.0,goal79.stats.json,isaplanner/goal79.th,862.0,
41,isaplanner,41.0,12.937300031,[],0.0,0.0,0.0,0.0,0.0,14871467125.0,89150123.0,goal70.stats.json,isaplanner/goal70.th,10013.0,
42,isaplanner,42.0,13.475200655,[],0.0,0.0,0.0,0.0,0.0,16291294161.0,39446041.0,goal33.stats.json,isaplanner/goal33.th,3985.0,
43,isaplanner,43.0,0.190101252,[],1.0,0.0,0.0,0.0,0.0,299741879.0,1946221.0,goal15.stats.json,isaplanner/goal15.th,905.0,
44,isaplanner,44.0,0.002103379,[],1.0,0.0,0.0,0.0,0.0,5726062.0,440516.0,goal29.stats.json,isaplanner/goal29.th,41.0,
45,isaplanner,45.0,0.007068347,[],1.0,0.0,0.0,0.0,0.0,9361253.0,641211.0,goal1.stats.json,isaplanner/goal1.th,223.0,
46,isaplanner,46.0,0.005609468,[],1.0,0.0,0.0,0.0,0.0,8210604.0,485800.0,goal5.stats.json,isaplanner/goal5.th,178.0,
47,isaplanner,47.0,5.224539647,[],1.0,0.0,0.0,0.0,0.0,5694107267.0,55900906.0,goal6.stats.json,isaplanner/goal6.th,7120.0,
48,isaplanner,48.0,0.239319058,[],0.0,0.0,0.0,0.0,0.0,303906409.0,6303485.0,goal67.stats.json,isaplanner/goal67.th,1285.0,
49,isaplanner,49.0,0.028629155,[],0.0,0.0,0.0,0.0,0.0,27885680.0,967895.0,goal87.stats.json,isaplanner/goal87.th,322.0,
50,isaplanner,50.0,0.427014359,[],0.0,0.0,0.0,0.0,0.0,539164718.0,7336656.0,goal3.stats.json,isaplanner/goal3.th,1453.0,
51,isaplanner,51.0,8.57197512,[],1.0,0.0,0.0,0.0,0.0,10002587892.0,52263112.0,goal82.stats.json,isaplanner/goal82.th,5308.0,
52,isaplanner,52.0,0.029892843,[],1.0,0.0,0.0,0.0,0.0,37970205.0,983166.0,goal27.stats.json,isaplanner/goal27.th,389.0,
53,isaplanner,53.0,0.306367434,[],0.0,0.0,0.0,0.0,0.0,385043254.0,6296768.0,goal69.stats.json,isaplanner/goal69.th,1266.0,
54,isaplanner,54.0,0.007357796,[],0.0,0.0,0.0,0.0,0.0,10068534.0,554529.0,goal65.stats.json,isaplanner/goal65.th,176.0,
55,isaplanner,55.0,0.118936508,[],0.0,0.0,0.0,0.0,0.0,187766904.0,1869837.0,goal20.stats.json,isaplanner/goal20.th,851.0,
56,isaplanner,56.0,0.028006809,[],0.0,0.0,0.0,0.0,0.0,24577050.0,991914.0,goal78.stats.json,isaplanner/goal78.th,451.0,
57,isaplanner,57.0,1.450342056,[],0.0,0.0,0.0,0.0,0.0,1396197392.0,27648719.0,goal74.stats.json,isaplanner/goal74.th,3094.0,
58,isaplanner,58.0,66.610502507,[],0.0,0.0,0.0,0.0,0.0,91148463812.0,975966767.0,goal55.stats.json,isaplanner/goal55.th,6317.0,
59,isaplanner,59.0,45.182605422,[],0.0,0.0,0.0,0.0,0.0,54795635206.0,50014170.0,goal22.stats.json,isaplanner/goal22.th,4724.0,
60,isaplanner,60.0,0.02327661,[],0.0,0.0,0.0,0.0,0.0,21105624.0,1055457.0,goal49.stats.json,isaplanner/goal49.th,368.0,
61,isaplanner,61.0,6.067440774,[],1.0,0.0,0.0,0.0,0.0,6484767662.0,71628122.0,goal7.stats.json,isaplanner/goal7.th,8177.0,
62,isaplanner,62.0,8.282500812,[],1.0,0.0,0.0,0.0,0.0,9943471462.0,51975870.0,goal56.stats.json,isaplanner/goal56.th,4913.0,
63,isaplanner,63.0,3.447797623,[],1.0,0.0,0.0,0.0,0.0,4032249934.0,27441485.0,goal10.stats.json,isaplanner/goal10.th,3912.0,
64,isaplanner,64.0,25.447883046,[],0.0,0.0,0.0,0.0,0.0,31819075061.0,39485331.0,goal32.stats.json,isaplanner/goal32.th,4012.0,
65,isaplanner,65.0,0.002104215,[],1.0,0.0,0.0,0.0,0.0,5689309.0,438017.0,goal37.stats.json,isaplanner/goal37.th,57.0,
66,hipspec-nichomachus,0.0,0.001306977,[],0.0,0.0,0.0,0.0,0.0,5117401.0,445169.0,nichomachus-goal4.stats.json,hipspec-nichomachus/nichomachus-goal4.th,42.0,
67,hipspec-nichomachus,1.0,0.001777837,[],0.0,0.0,0.0,0.0,0.0,5526351.0,444945.0,nichomachus-goal8.stats.json,hipspec-nichomachus/nichomachus-goal8.th,83.0,
