,test_suite,Unnamed: 1,time,stop_reasons,success,lemma_count,proofs_later_filtered,case_split_root_count,case_split_had_vacuity,total_allocated,max_allocated,file_name,relative_path,total_enodes,error
0,isaplanner,0.0,0.014063722,[],1.0,0.0,0.0,0.0,0.0,15061037.0,527262.0,goal77.stats.json,isaplanner/goal77.th,204.0,
1,isaplanner,1.0,0.01942662,[],1.0,0.0,0.0,0.0,0.0,25478469.0,750307.0,goal61.stats.json,isaplanner/goal61.th,392.0,
2,isaplanner,2.0,0.028960468,[],1.0,0.0,0.0,0.0,0.0,28622382.0,1053501.0,goal60.stats.json,isaplanner/goal60.th,255.0,
3,isaplanner,3.0,0.002609043,[],0.0,0.0,0.0,0.0,0.0,5835827.0,434796.0,goal35.stats.json,isaplanner/goal35.th,60.0,
4,isaplanner,4.0,0.054523553,[],1.0,0.0,0.0,0.0,0.0,69995420.0,1335227.0,goal28.stats.json,isaplanner/goal28.th,411.0,
5,isaplanner,5.0,0.013407185,[],0.0,0.0,0.0,0.0,0.0,15002234.0,488564.0,goal44.stats.json,isaplanner/goal44.th,138.0,
6,isaplanner,6.0,0.01513363,[],1.0,0.0,0.0,0.0,0.0,14853687.0,613421.0,goal38.stats.json,isaplanner/goal38.th,228.0,
7,isaplanner,7.0,0.002908395,[],0.0,0.0,0.0,0.0,0.0,5946034.0,436424.0,goal36.stats.json,isaplanner/goal36.th,61.0,
8,isaplanner,8.0,0.016510358,[],1.0,0.0,0.0,0.0,0.0,17103665.0,739235.0,goal14.stats.json,isaplanner/goal14.th,312.0,
9,isaplanner,9.0,0.03381506,[],1.0,0.0,0.0,0.0,0.0,25731344.0,968070.0,goal4.stats.json,isaplanner/goal4.th,440.0,
10,isaplanner,10.0,0.059389947,[],1.0,0.0,0.0,0.0,0.0,53320304.0,1139174.0,goal2.stats.json,isaplanner/goal2.th,422.0,
11,isaplanner,11.0,0.013520586,[],1.0,0.0,0.0,0.0,0.0,15942356.0,447333.0,goal45.stats.json,isaplanner/goal45.th,123.0,
12,isaplanner,12.0,0.014608401,[],0.0,0.0,0.0,0.0,0.0,13875975.0,553996.0,goal52.stats.json,isaplanner/goal52.th,213.0,
13,isaplanner,13.0,0.005575059,[],0.0,0.0,0.0,0.0,0.0,8092621.0,462308.0,goal26.stats.json,isaplanner/goal26.th,115.0,
14,isaplanner,14.0,163.996849974,[],1.0,0.0,0.0,0.0,0.0,196173534326.0,1244117297.0,goal25.stats.json,isaplanner/goal25.th,13841.0,
15,isaplanner,15.0,45.286472005,[],1.0,0.0,0.0,0.0,0.0,51037783288.0,501541593.0,goal17.stats.json,isaplanner/goal17.th,8660.0,
16,isaplanner,16.0,17.599578147,[],0.0,0.0,0.0,0.0,0.0,18334319295.0,408397627.0,goal80.stats.json,isaplanner/goal80.th,4827.0,
