,test_suite,Unnamed: 1,time,stop_reasons,success,lemma_count,proofs_later_filtered,case_split_root_count,case_split_had_vacuity,total_allocated,max_allocated,file_name,relative_path,total_enodes,error
0,isaplanner,0.0,10.703556418,[],0.0,0.0,0.0,0.0,0.0,21236733616.0,3921640.0,goal72.stats.json,isaplanner/goal72.th,1025.0,
1,isaplanner,1.0,0.032324618,[],1.0,0.0,0.0,0.0,0.0,27273111.0,699348.0,goal77.stats.json,isaplanner/goal77.th,447.0,
2,isaplanner,2.0,0.023723084,[],1.0,0.0,0.0,0.0,0.0,21008188.0,1007277.0,goal61.stats.json,isaplanner/goal61.th,407.0,
3,isaplanner,3.0,0.015371557,[],0.0,0.0,0.0,0.0,0.0,11125635.0,686883.0,goal60.stats.json,isaplanner/goal60.th,132.0,
4,isaplanner,4.0,163.903770174,[],1.0,0.0,0.0,0.0,0.0,195459272573.0,21298817.0,goal81.stats.json,isaplanner/goal81.th,7935.0,
5,isaplanner,5.0,15.401396939,[],0.0,0.0,0.0,0.0,0.0,30481425236.0,4254190.0,goal53.stats.json,isaplanner/goal53.th,1056.0,
6,isaplanner,6.0,16.205612544,[],1.0,0.0,0.0,0.0,0.0,32558752395.0,4272539.0,goal30.stats.json,isaplanner/goal30.th,1108.0,
7,isaplanner,7.0,0.002972614,[],0.0,0.0,0.0,0.0,0.0,5896929.0,434793.0,goal35.stats.json,isaplanner/goal35.th,60.0,
8,isaplanner,8.0,0.193492535,[],1.0,0.0,0.0,0.0,0.0,162336567.0,2099902.0,goal85.stats.json,isaplanner/goal85.th,223.0,
9,isaplanner,9.0,0.095465079,[],1.0,0.0,0.0,0.0,0.0,105763800.0,1107873.0,goal28.stats.json,isaplanner/goal28.th,747.0,
10,isaplanner,10.0,0.0404945,[],0.0,0.0,0.0,0.0,0.0,25129362.0,787020.0,goal44.stats.json,isaplanner/goal44.th,62.0,
11,isaplanner,11.0,0.014364759,[],1.0,0.0,0.0,0.0,0.0,10595960.0,669115.0,goal38.stats.json,isaplanner/goal38.th,160.0,
12,isaplanner,12.0,0.003614869,[],0.0,0.0,0.0,0.0,0.0,6016982.0,436421.0,goal36.stats.json,isaplanner/goal36.th,61.0,
13,isaplanner,13.0,0.414395787,[],1.0,0.0,0.0,0.0,0.0,328014342.0,2152715.0,goal86.stats.json,isaplanner/goal86.th,222.0,
14,isaplanner,14.0,0.012369816,[],1.0,0.0,0.0,0.0,0.0,9093555.0,694480.0,goal14.stats.json,isaplanner/goal14.th,140.0,
15,isaplanner,15.0,457.280371013,[],0.0,0.0,0.0,0.0,0.0,529357309599.0,23338313.0,goal66.stats.json,isaplanner/goal66.th,8396.0,
16,isaplanner,16.0,503.580240437,[],0.0,0.0,0.0,0.0,0.0,610546365060.0,25204258.0,goal34.stats.json,isaplanner/goal34.th,9431.0,
17,isaplanner,17.0,0.011008351,[],1.0,0.0,0.0,0.0,0.0,9239951.0,558667.0,goal4.stats.json,isaplanner/goal4.th,107.0,
18,isaplanner,18.0,0.071364213,[],1.0,0.0,0.0,0.0,0.0,56235695.0,934185.0,goal2.stats.json,isaplanner/goal2.th,642.0,
19,isaplanner,19.0,0.040648082,[],1.0,0.0,0.0,0.0,0.0,27400088.0,800664.0,goal45.stats.json,isaplanner/goal45.th,58.0,
20,isaplanner,20.0,0.012404983,[],0.0,0.0,0.0,0.0,0.0,9837258.0,681545.0,goal52.stats.json,isaplanner/goal52.th,131.0,
21,isaplanner,21.0,129.892785536,[],1.0,0.0,0.0,0.0,0.0,153238544289.0,23567339.0,goal9.stats.json,isaplanner/goal9.th,8535.0,
22,isaplanner,22.0,4.597956446,[],0.0,0.0,0.0,0.0,0.0,9445680483.0,4101973.0,goal54.stats.json,isaplanner/goal54.th,1230.0,
23,isaplanner,23.0,0.010012414,[],0.0,0.0,0.0,0.0,0.0,8093097.0,588521.0,goal26.stats.json,isaplanner/goal26.th,114.0,
24,isaplanner,24.0,504.342099996,[],1.0,0.0,0.0,0.0,0.0,594027191467.0,24922861.0,goal25.stats.json,isaplanner/goal25.th,9403.0,
25,isaplanner,25.0,6.191564835,[],0.0,0.0,0.0,0.0,0.0,13075585828.0,3981042.0,goal68.stats.json,isaplanner/goal68.th,1158.0,
26,isaplanner,26.0,312.150367877,[],1.0,0.0,0.0,0.0,0.0,367573328994.0,21042015.0,goal17.stats.json,isaplanner/goal17.th,7837.0,
27,isaplanner,27.0,361.907174827,[],0.0,0.0,0.0,0.0,0.0,425647987227.0,28781175.0,goal21.stats.json,isaplanner/goal21.th,8046.0,
28,isaplanner,28.0,9.232448057,[],0.0,0.0,0.0,0.0,0.0,18618467917.0,3779020.0,goal80.stats.json,isaplanner/goal80.th,1019.0,
29,isaplanner,29.0,0.003260734,[],0.0,0.0,0.0,0.0,0.0,5815268.0,564824.0,goal75.stats.json,isaplanner/goal75.th,108.0,
30,isaplanner,30.0,0.015590795,[],1.0,0.0,0.0,0.0,0.0,9990894.0,688137.0,goal48.stats.json,isaplanner/goal48.th,124.0,
31,isaplanner,31.0,0.016087491,[],0.0,0.0,0.0,0.0,0.0,10231921.0,692536.0,goal51.stats.json,isaplanner/goal51.th,132.0,
32,isaplanner,32.0,0.015471518,[],1.0,0.0,0.0,0.0,0.0,11425651.0,585320.0,goal39.stats.json,isaplanner/goal39.th,114.0,
33,isaplanner,33.0,17.673966113,[],0.0,0.0,0.0,0.0,0.0,36833486934.0,4652451.0,goal47.stats.json,isaplanner/goal47.th,1308.0,
