,test_suite,Unnamed: 1,time,stop_reasons,success,lemma_count,proofs_later_filtered,case_split_root_count,case_split_had_vacuity,total_allocated,max_allocated,file_name,relative_path,total_enodes,error
0,isaplanner,0.0,477.633604071,[],0.0,0.0,0.0,0.0,0.0,745130579416.0,4267193140.0,goal72.stats.json,isaplanner/goal72.th,4409.0,
1,isaplanner,1.0,0.043569435,[],1.0,0.0,0.0,0.0,0.0,33714256.0,1008224.0,goal77.stats.json,isaplanner/goal77.th,612.0,
2,isaplanner,2.0,0.040700708,[],1.0,0.0,0.0,0.0,0.0,45059513.0,1079690.0,goal61.stats.json,isaplanner/goal61.th,605.0,
3,isaplanner,3.0,0.021700819,[],1.0,0.0,0.0,0.0,0.0,20405786.0,638737.0,goal60.stats.json,isaplanner/goal60.th,167.0,
4,isaplanner,4.0,152.482583983,[],1.0,0.0,0.0,0.0,0.0,193725826255.0,259891021.0,goal81.stats.json,isaplanner/goal81.th,54996.0,
5,isaplanner,5.0,399.360770384,[],0.0,0.0,0.0,0.0,0.0,547317868771.0,2120300628.0,goal53.stats.json,isaplanner/goal53.th,4562.0,
6,isaplanner,6.0,0.003485002,[],0.0,0.0,0.0,0.0,0.0,6094287.0,434798.0,goal35.stats.json,isaplanner/goal35.th,60.0,
7,isaplanner,7.0,0.168665984,[],1.0,0.0,0.0,0.0,0.0,214755738.0,2686877.0,goal28.stats.json,isaplanner/goal28.th,1181.0,
8,isaplanner,8.0,0.059027784,[],0.0,0.0,0.0,0.0,0.0,56061534.0,1565115.0,goal44.stats.json,isaplanner/goal44.th,583.0,
9,isaplanner,9.0,0.02636114,[],1.0,0.0,0.0,0.0,0.0,22436349.0,719816.0,goal38.stats.json,isaplanner/goal38.th,384.0,
10,isaplanner,10.0,0.003778399,[],0.0,0.0,0.0,0.0,0.0,6252826.0,436426.0,goal36.stats.json,isaplanner/goal36.th,61.0,
11,isaplanner,11.0,0.015184673,[],1.0,0.0,0.0,0.0,0.0,16952062.0,654944.0,goal14.stats.json,isaplanner/goal14.th,304.0,
12,isaplanner,12.0,0.018274779,[],1.0,0.0,0.0,0.0,0.0,16038512.0,501546.0,goal4.stats.json,isaplanner/goal4.th,178.0,
13,isaplanner,13.0,0.116525766,[],1.0,0.0,0.0,0.0,0.0,98361937.0,1815495.0,goal2.stats.json,isaplanner/goal2.th,1159.0,
14,isaplanner,14.0,0.018552883,[],1.0,0.0,0.0,0.0,0.0,22721334.0,433768.0,goal45.stats.json,isaplanner/goal45.th,92.0,
15,isaplanner,15.0,0.015635556,[],0.0,0.0,0.0,0.0,0.0,16646439.0,624634.0,goal52.stats.json,isaplanner/goal52.th,285.0,
16,isaplanner,16.0,157.30878423,[],1.0,0.0,0.0,0.0,0.0,200119460120.0,184504005.0,goal9.stats.json,isaplanner/goal9.th,47970.0,
17,isaplanner,17.0,9.593106292,[],0.0,0.0,0.0,0.0,0.0,13569545643.0,7862288.0,goal54.stats.json,isaplanner/goal54.th,2505.0,
18,isaplanner,18.0,0.006908414,[],0.0,0.0,0.0,0.0,0.0,8537697.0,462310.0,goal26.stats.json,isaplanner/goal26.th,114.0,
19,isaplanner,19.0,454.414330473,[],1.0,0.0,0.0,0.0,0.0,564624186599.0,1168566896.0,goal25.stats.json,isaplanner/goal25.th,112026.0,
20,isaplanner,20.0,27.745204852,[],0.0,0.0,0.0,0.0,0.0,53033823350.0,72581921.0,goal68.stats.json,isaplanner/goal68.th,2657.0,
21,isaplanner,21.0,412.76766787,[],1.0,0.0,0.0,0.0,0.0,505739742953.0,2166955166.0,goal17.stats.json,isaplanner/goal17.th,58531.0,
22,isaplanner,22.0,477.225305046,[],0.0,0.0,0.0,0.0,0.0,449053927738.0,1130685523.0,goal21.stats.json,isaplanner/goal21.th,57815.0,
23,isaplanner,23.0,195.249797273,[],0.0,0.0,0.0,0.0,0.0,247256821747.0,1081423748.0,goal80.stats.json,isaplanner/goal80.th,3406.0,
24,isaplanner,24.0,0.002295054,[],0.0,0.0,0.0,0.0,0.0,5753493.0,433127.0,goal75.stats.json,isaplanner/goal75.th,109.0,
25,isaplanner,25.0,0.016837552,[],1.0,0.0,0.0,0.0,0.0,16380091.0,715051.0,goal48.stats.json,isaplanner/goal48.th,278.0,
26,isaplanner,26.0,0.017200715,[],1.0,0.0,0.0,0.0,0.0,16586634.0,596636.0,goal51.stats.json,isaplanner/goal51.th,146.0,
27,isaplanner,27.0,0.033861789,[],1.0,0.0,0.0,0.0,0.0,26340846.0,675123.0,goal39.stats.json,isaplanner/goal39.th,257.0,
28,isaplanner,28.0,224.330975954,[],0.0,0.0,0.0,0.0,0.0,300899275354.0,1084764219.0,goal47.stats.json,isaplanner/goal47.th,4348.0,
29,isaplanner,29.0,18.374269798,[],0.0,0.0,0.0,0.0,0.0,26026383310.0,7702644.0,goal76.stats.json,isaplanner/goal76.th,3122.0,
30,isaplanner,30.0,0.039000388,[],1.0,0.0,0.0,0.0,0.0,49417918.0,523701.0,goal46.stats.json,isaplanner/goal46.th,170.0,
31,isaplanner,31.0,0.025669103,[],1.0,0.0,0.0,0.0,0.0,25169549.0,665005.0,goal62.stats.json,isaplanner/goal62.th,182.0,
32,isaplanner,32.0,295.608887867,[],0.0,0.0,0.0,0.0,0.0,373282604071.0,1082331591.0,goal79.stats.json,isaplanner/goal79.th,3805.0,
33,isaplanner,33.0,292.169983102,[],1.0,0.0,0.0,0.0,0.0,372769683604.0,1082025470.0,goal15.stats.json,isaplanner/goal15.th,3568.0,
