,test_suite,Unnamed: 1,time,stop_reasons,success,lemma_count,proofs_later_filtered,case_split_root_count,case_split_had_vacuity,total_allocated,max_allocated,file_name,relative_path,total_enodes,error
0,isaplanner,0.0,13.656905259,[],0.0,0.0,0.0,0.0,0.0,24436165422.0,66055225.0,goal72.stats.json,isaplanner/goal72.th,149601.0,
1,isaplanner,1.0,0.108584149,[],1.0,0.0,0.0,0.0,0.0,121779443.0,1502725.0,goal77.stats.json,isaplanner/goal77.th,2469.0,
2,isaplanner,2.0,0.037781195,[],1.0,0.0,0.0,0.0,0.0,45889792.0,1379566.0,goal61.stats.json,isaplanner/goal61.th,2195.0,
3,isaplanner,3.0,0.012843311,[],1.0,0.0,0.0,0.0,0.0,13693253.0,1003610.0,goal60.stats.json,isaplanner/goal60.th,912.0,
4,isaplanner,4.0,22.924051327,[],0.0,0.0,0.0,0.0,0.0,38746220929.0,77906888.0,goal53.stats.json,isaplanner/goal53.th,175353.0,
5,isaplanner,5.0,0.002665703,[],0.0,0.0,0.0,0.0,0.0,5996706.0,434805.0,goal35.stats.json,isaplanner/goal35.th,180.0,
6,isaplanner,6.0,0.677649736,[],1.0,0.0,0.0,0.0,0.0,815315785.0,2827511.0,goal28.stats.json,isaplanner/goal28.th,4599.0,
7,isaplanner,7.0,0.032944934,[],0.0,0.0,0.0,0.0,0.0,30411277.0,2152385.0,goal44.stats.json,isaplanner/goal44.th,3107.0,
8,isaplanner,8.0,0.059892513,[],1.0,0.0,0.0,0.0,0.0,67906303.0,1223172.0,goal38.stats.json,isaplanner/goal38.th,1657.0,
9,isaplanner,9.0,0.00284659,[],0.0,0.0,0.0,0.0,0.0,6121190.0,436433.0,goal36.stats.json,isaplanner/goal36.th,183.0,
10,isaplanner,10.0,0.054622812,[],1.0,0.0,0.0,0.0,0.0,64115762.0,1253224.0,goal14.stats.json,isaplanner/goal14.th,1698.0,
11,isaplanner,11.0,0.015170158,[],1.0,0.0,0.0,0.0,0.0,15284353.0,717221.0,goal4.stats.json,isaplanner/goal4.th,650.0,
12,isaplanner,12.0,0.581834544,[],1.0,0.0,0.0,0.0,0.0,667372970.0,4106933.0,goal2.stats.json,isaplanner/goal2.th,8069.0,
13,isaplanner,13.0,0.034664402,[],1.0,0.0,0.0,0.0,0.0,32070249.0,1388876.0,goal45.stats.json,isaplanner/goal45.th,1661.0,
14,isaplanner,14.0,0.055101783,[],0.0,0.0,0.0,0.0,0.0,63853760.0,1204994.0,goal52.stats.json,isaplanner/goal52.th,1613.0,
15,isaplanner,15.0,5.404076668,[],0.0,0.0,0.0,0.0,0.0,10312176674.0,22565504.0,goal54.stats.json,isaplanner/goal54.th,48996.0,
16,isaplanner,16.0,0.006525138,[],0.0,0.0,0.0,0.0,0.0,8495558.0,594919.0,goal26.stats.json,isaplanner/goal26.th,342.0,
17,isaplanner,17.0,7.83045929,[],1.0,0.0,0.0,0.0,0.0,15088990722.0,45149754.0,goal68.stats.json,isaplanner/goal68.th,96896.0,
18,isaplanner,18.0,11.874027278,[],0.0,0.0,0.0,0.0,0.0,21252468939.0,56887707.0,goal80.stats.json,isaplanner/goal80.th,132334.0,
19,isaplanner,19.0,0.002306408,[],0.0,0.0,0.0,0.0,0.0,5941304.0,570952.0,goal75.stats.json,isaplanner/goal75.th,321.0,
20,isaplanner,20.0,0.011950177,[],1.0,0.0,0.0,0.0,0.0,12890023.0,1073705.0,goal48.stats.json,isaplanner/goal48.th,868.0,
21,isaplanner,21.0,0.009335079,[],1.0,0.0,0.0,0.0,0.0,10974044.0,859781.0,goal51.stats.json,isaplanner/goal51.th,639.0,
22,isaplanner,22.0,0.025562395,[],1.0,0.0,0.0,0.0,0.0,22431539.0,926134.0,goal39.stats.json,isaplanner/goal39.th,1024.0,
23,isaplanner,23.0,21.467386002,[],0.0,0.0,0.0,0.0,0.0,40668130951.0,88031002.0,goal47.stats.json,isaplanner/goal47.th,202759.0,
24,isaplanner,24.0,54.561968874,[],0.0,0.0,0.0,0.0,0.0,56075385507.0,6570089519.0,goal76.stats.json,isaplanner/goal76.th,11195139.0,
25,isaplanner,25.0,0.038227834,[],1.0,0.0,0.0,0.0,0.0,36109332.0,1536664.0,goal46.stats.json,isaplanner/goal46.th,1930.0,
26,isaplanner,26.0,0.015342687,[],1.0,0.0,0.0,0.0,0.0,16232208.0,1178756.0,goal62.stats.json,isaplanner/goal62.th,1242.0,
27,isaplanner,27.0,19.282221948,[],0.0,0.0,0.0,0.0,0.0,34726738845.0,64067636.0,goal79.stats.json,isaplanner/goal79.th,151194.0,
28,isaplanner,28.0,18.874584415,[],1.0,0.0,0.0,0.0,0.0,34333892944.0,65482058.0,goal15.stats.json,isaplanner/goal15.th,153101.0,
29,isaplanner,29.0,0.936550239,[],1.0,0.0,0.0,0.0,0.0,1130743121.0,3377750.0,goal29.stats.json,isaplanner/goal29.th,6396.0,
30,isaplanner,30.0,0.011101397,[],1.0,0.0,0.0,0.0,0.0,11465772.0,811383.0,goal1.stats.json,isaplanner/goal1.th,642.0,
31,isaplanner,31.0,0.009417599,[],1.0,0.0,0.0,0.0,0.0,11205376.0,579907.0,goal5.stats.json,isaplanner/goal5.th,404.0,
32,isaplanner,32.0,12.832305398,[],0.0,0.0,0.0,0.0,0.0,23359105161.0,70230563.0,goal67.stats.json,isaplanner/goal67.th,159953.0,
33,isaplanner,33.0,30.984811644,[],0.0,0.0,0.0,0.0,0.0,53421439044.0,99791188.0,goal3.stats.json,isaplanner/goal3.th,216890.0,
34,isaplanner,34.0,1.497689508,[],1.0,0.0,0.0,0.0,0.0,1748682890.0,3970934.0,goal27.stats.json,isaplanner/goal27.th,6694.0,
35,isaplanner,35.0,18.606189749,[],0.0,0.0,0.0,0.0,0.0,33417974170.0,74821619.0,goal69.stats.json,isaplanner/goal69.th,169779.0,
36,isaplanner,36.0,0.00836943,[],1.0,0.0,0.0,0.0,0.0,10328729.0,868779.0,goal65.stats.json,isaplanner/goal65.th,677.0,
37,isaplanner,37.0,11.839335055,[],0.0,0.0,0.0,0.0,0.0,21340253399.0,59283388.0,goal20.stats.json,isaplanner/goal20.th,137246.0,
38,isaplanner,38.0,0.241850399,[],0.0,0.0,0.0,0.0,0.0,266117664.0,2116771.0,goal78.stats.json,isaplanner/goal78.th,3437.0,
39,isaplanner,39.0,24.262744091,[],0.0,0.0,0.0,0.0,0.0,41559367298.0,747188846.0,goal74.stats.json,isaplanner/goal74.th,1654566.0,
40,isaplanner,40.0,0.101316587,[],1.0,0.0,0.0,0.0,0.0,116333446.0,1877688.0,goal49.stats.json,isaplanner/goal49.th,2593.0,
41,isaplanner,41.0,3.729333324,[],1.0,0.0,0.0,0.0,0.0,6328173508.0,13493392.0,goal73.stats.json,isaplanner/goal73.th,29313.0,
42,isaplanner,42.0,0.015329197,[],1.0,0.0,0.0,0.0,0.0,21160845.0,519477.0,goal37.stats.json,isaplanner/goal37.th,558.0,
43,hipspec-nichomachus,0.0,0.001308675,[],0.0,0.0,0.0,0.0,0.0,5170927.0,445178.0,nichomachus-goal4.stats.json,hipspec-nichomachus/nichomachus-goal4.th,42.0,
44,hipspec-nichomachus,1.0,0.003024678,[],0.0,0.0,0.0,0.0,0.0,6448104.0,444954.0,nichomachus-goal8.stats.json,hipspec-nichomachus/nichomachus-goal8.th,119.0,
