,test_suite,Unnamed: 1,time,stop_reasons,success,lemma_count,proofs_later_filtered,case_split_root_count,case_split_had_vacuity,total_allocated,max_allocated,file_name,relative_path,total_enodes,error
0,isaplanner,0.0,2.750441193,[],0.0,0.0,0.0,0.0,0.0,5053892062.0,2859253.0,goal72.stats.json,isaplanner/goal72.th,897.0,
1,isaplanner,1.0,0.024238749,[],1.0,0.0,0.0,0.0,0.0,17120287.0,694034.0,goal77.stats.json,isaplanner/goal77.th,319.0,
2,isaplanner,2.0,0.022649976,[],1.0,0.0,0.0,0.0,0.0,19535216.0,1014169.0,goal61.stats.json,isaplanner/goal61.th,367.0,
3,isaplanner,3.0,0.020285351,[],0.0,0.0,0.0,0.0,0.0,11125171.0,685669.0,goal60.stats.json,isaplanner/goal60.th,132.0,
4,isaplanner,4.0,72.645567193,[],1.0,0.0,0.0,0.0,0.0,84928551536.0,13177034.0,goal81.stats.json,isaplanner/goal81.th,5905.0,
5,isaplanner,5.0,3.666926141,[],0.0,0.0,0.0,0.0,0.0,6867632307.0,3052840.0,goal53.stats.json,isaplanner/goal53.th,928.0,
6,isaplanner,6.0,321.881451825,[],0.0,0.0,0.0,0.0,0.0,378161800634.0,16921747.0,goal23.stats.json,isaplanner/goal23.th,6954.0,
7,isaplanner,7.0,3.902948145,[],1.0,0.0,0.0,0.0,0.0,7352989308.0,3077809.0,goal30.stats.json,isaplanner/goal30.th,968.0,
8,isaplanner,8.0,0.002956756,[],0.0,0.0,0.0,0.0,0.0,5897837.0,434793.0,goal35.stats.json,isaplanner/goal35.th,60.0,
9,isaplanner,9.0,0.117097099,[],1.0,0.0,0.0,0.0,0.0,75904072.0,1657766.0,goal85.stats.json,isaplanner/goal85.th,223.0,
10,isaplanner,10.0,0.054380196,[],1.0,0.0,0.0,0.0,0.0,56248897.0,883978.0,goal28.stats.json,isaplanner/goal28.th,563.0,
11,isaplanner,11.0,0.020956579,[],0.0,0.0,0.0,0.0,0.0,14731780.0,640630.0,goal44.stats.json,isaplanner/goal44.th,62.0,
12,isaplanner,12.0,550.250057934,[],0.0,0.0,0.0,0.0,0.0,654683023880.0,17449464.0,goal31.stats.json,isaplanner/goal31.th,6934.0,
13,isaplanner,13.0,0.013192714,[],1.0,0.0,0.0,0.0,0.0,10302682.0,665886.0,goal38.stats.json,isaplanner/goal38.th,148.0,
14,isaplanner,14.0,0.003593212,[],0.0,0.0,0.0,0.0,0.0,6017088.0,436421.0,goal36.stats.json,isaplanner/goal36.th,61.0,
15,isaplanner,15.0,0.283062439,[],1.0,0.0,0.0,0.0,0.0,150091596.0,1750028.0,goal86.stats.json,isaplanner/goal86.th,214.0,
16,isaplanner,16.0,0.01262873,[],1.0,0.0,0.0,0.0,0.0,9093478.0,694048.0,goal14.stats.json,isaplanner/goal14.th,140.0,
