,test_suite,Unnamed: 1,time,stop_reasons,success,lemma_count,proofs_later_filtered,case_split_root_count,case_split_had_vacuity,total_allocated,max_allocated,file_name,relative_path,total_enodes,error
0,isaplanner,0.0,0.172673464,[],0.0,0.0,0.0,0.0,0.0,252691180.0,2795396.0,goal72.stats.json,isaplanner/goal72.th,4902.0,
1,isaplanner,1.0,0.013192612,[],1.0,0.0,0.0,0.0,0.0,14413302.0,808968.0,goal77.stats.json,isaplanner/goal77.th,885.0,
2,isaplanner,2.0,0.017191432,[],1.0,0.0,0.0,0.0,0.0,21246731.0,1292255.0,goal61.stats.json,isaplanner/goal61.th,1595.0,
3,isaplanner,3.0,0.010003711,[],1.0,0.0,0.0,0.0,0.0,12473570.0,986577.0,goal60.stats.json,isaplanner/goal60.th,912.0,
4,isaplanner,4.0,10.33466413,[],1.0,0.0,0.0,0.0,0.0,12023084779.0,12539150.0,goal81.stats.json,isaplanner/goal81.th,26906.0,
5,isaplanner,5.0,0.259459067,[],0.0,0.0,0.0,0.0,0.0,347247987.0,4136722.0,goal53.stats.json,isaplanner/goal53.th,8819.0,
6,isaplanner,6.0,85.057440765,[],0.0,0.0,0.0,0.0,0.0,98281112945.0,34731683.0,goal23.stats.json,isaplanner/goal23.th,90254.0,
7,isaplanner,7.0,0.201981496,[],1.0,0.0,0.0,0.0,0.0,307862938.0,2744027.0,goal30.stats.json,isaplanner/goal30.th,5642.0,
8,isaplanner,8.0,0.001938389,[],0.0,0.0,0.0,0.0,0.0,5778611.0,434805.0,goal35.stats.json,isaplanner/goal35.th,180.0,
9,isaplanner,9.0,0.023841164,[],1.0,0.0,0.0,0.0,0.0,23473874.0,1723214.0,goal85.stats.json,isaplanner/goal85.th,2094.0,
10,isaplanner,10.0,0.049208005,[],1.0,0.0,0.0,0.0,0.0,59002014.0,1226919.0,goal28.stats.json,isaplanner/goal28.th,1935.0,
11,isaplanner,11.0,0.005446034,[],0.0,0.0,0.0,0.0,0.0,8103122.0,452944.0,goal44.stats.json,isaplanner/goal44.th,295.0,
12,isaplanner,12.0,94.020475611,[],0.0,0.0,0.0,0.0,0.0,108375339770.0,38001375.0,goal31.stats.json,isaplanner/goal31.th,99227.0,
13,isaplanner,13.0,0.008985778,[],1.0,0.0,0.0,0.0,0.0,11262175.0,803278.0,goal38.stats.json,isaplanner/goal38.th,757.0,
14,isaplanner,14.0,0.002167784,[],0.0,0.0,0.0,0.0,0.0,5844604.0,436433.0,goal36.stats.json,isaplanner/goal36.th,183.0,
15,isaplanner,15.0,0.043188026,[],1.0,0.0,0.0,0.0,0.0,38975751.0,1673896.0,goal86.stats.json,isaplanner/goal86.th,1928.0,
16,isaplanner,16.0,0.007526282,[],1.0,0.0,0.0,0.0,0.0,10456597.0,846827.0,goal14.stats.json,isaplanner/goal14.th,810.0,
17,isaplanner,17.0,8.463328945,[],0.0,0.0,0.0,0.0,0.0,9132355055.0,10084574.0,goal66.stats.json,isaplanner/goal66.th,20077.0,
18,isaplanner,18.0,43.885146491,[],0.0,0.0,0.0,0.0,0.0,50500017364.0,34925769.0,goal34.stats.json,isaplanner/goal34.th,91046.0,
19,isaplanner,19.0,0.007789109,[],1.0,0.0,0.0,0.0,0.0,10301670.0,687699.0,goal4.stats.json,isaplanner/goal4.th,578.0,
20,isaplanner,20.0,0.036595232,[],1.0,0.0,0.0,0.0,0.0,33203742.0,1722906.0,goal2.stats.json,isaplanner/goal2.th,2399.0,
21,isaplanner,21.0,0.003586674,[],1.0,0.0,0.0,0.0,0.0,6950889.0,466973.0,goal45.stats.json,isaplanner/goal45.th,293.0,
22,isaplanner,22.0,0.008596505,[],0.0,0.0,0.0,0.0,0.0,11085639.0,826303.0,goal52.stats.json,isaplanner/goal52.th,761.0,
23,isaplanner,23.0,18.592028612,[],1.0,0.0,0.0,0.0,0.0,21401095011.0,20194450.0,goal9.stats.json,isaplanner/goal9.th,46607.0,
24,isaplanner,24.0,0.155276683,[],0.0,0.0,0.0,0.0,0.0,234836097.0,3005162.0,goal54.stats.json,isaplanner/goal54.th,6055.0,
25,isaplanner,25.0,0.004963893,[],0.0,0.0,0.0,0.0,0.0,7905710.0,559414.0,goal26.stats.json,isaplanner/goal26.th,342.0,
26,isaplanner,26.0,43.467666669,[],1.0,0.0,0.0,0.0,0.0,50258097047.0,34792619.0,goal25.stats.json,isaplanner/goal25.th,90667.0,
27,isaplanner,27.0,87.263162299,[],0.0,0.0,0.0,0.0,0.0,100535522184.0,34971176.0,goal24.stats.json,isaplanner/goal24.th,91045.0,
28,isaplanner,28.0,0.206110892,[],1.0,0.0,0.0,0.0,0.0,280943059.0,4779852.0,goal68.stats.json,isaplanner/goal68.th,10773.0,
29,isaplanner,29.0,7.309456061,[],1.0,0.0,0.0,0.0,0.0,8475263163.0,9472130.0,goal17.stats.json,isaplanner/goal17.th,18856.0,
30,isaplanner,30.0,7.070805008,[],0.0,0.0,0.0,0.0,0.0,8246496023.0,9864574.0,goal21.stats.json,isaplanner/goal21.th,19123.0,
31,isaplanner,31.0,0.115316501,[],0.0,0.0,0.0,0.0,0.0,183266958.0,1922501.0,goal80.stats.json,isaplanner/goal80.th,3650.0,
32,isaplanner,32.0,0.00180772,[],0.0,0.0,0.0,0.0,0.0,5748740.0,536697.0,goal75.stats.json,isaplanner/goal75.th,321.0,
33,isaplanner,33.0,0.009688535,[],1.0,0.0,0.0,0.0,0.0,12085320.0,1075353.0,goal48.stats.json,isaplanner/goal48.th,868.0,
34,isaplanner,34.0,0.007444447,[],1.0,0.0,0.0,0.0,0.0,10101722.0,833731.0,goal51.stats.json,isaplanner/goal51.th,639.0,
35,isaplanner,35.0,0.011928587,[],1.0,0.0,0.0,0.0,0.0,13516868.0,874117.0,goal39.stats.json,isaplanner/goal39.th,880.0,
36,isaplanner,36.0,0.340038213,[],0.0,0.0,0.0,0.0,0.0,425094965.0,8770940.0,goal47.stats.json,isaplanner/goal47.th,18137.0,
37,isaplanner,37.0,0.292538599,[],0.0,0.0,0.0,0.0,0.0,419398331.0,5150748.0,goal76.stats.json,isaplanner/goal76.th,10284.0,
38,isaplanner,38.0,0.003883032,[],1.0,0.0,0.0,0.0,0.0,7251374.0,478257.0,goal46.stats.json,isaplanner/goal46.th,331.0,
39,isaplanner,39.0,0.011810515,[],1.0,0.0,0.0,0.0,0.0,14470730.0,1160827.0,goal62.stats.json,isaplanner/goal62.th,1242.0,
40,isaplanner,40.0,10.523909623,[],1.0,0.0,0.0,0.0,0.0,12215583107.0,12897014.0,goal18.stats.json,isaplanner/goal18.th,27720.0,
41,isaplanner,41.0,0.190596238,[],0.0,0.0,0.0,0.0,0.0,299420945.0,2714342.0,goal79.stats.json,isaplanner/goal79.th,5623.0,
42,isaplanner,42.0,22.784528131,[],0.0,0.0,0.0,0.0,0.0,26400254544.0,13299503.0,goal70.stats.json,isaplanner/goal70.th,28847.0,
43,isaplanner,43.0,43.721343833,[],0.0,0.0,0.0,0.0,0.0,50457495570.0,34791759.0,goal33.stats.json,isaplanner/goal33.th,90669.0,
44,isaplanner,44.0,0.194940718,[],1.0,0.0,0.0,0.0,0.0,299867432.0,2914861.0,goal15.stats.json,isaplanner/goal15.th,5949.0,
45,isaplanner,45.0,0.002280988,[],1.0,0.0,0.0,0.0,0.0,6074321.0,440525.0,goal29.stats.json,isaplanner/goal29.th,111.0,
46,isaplanner,46.0,0.006933422,[],1.0,0.0,0.0,0.0,0.0,9334119.0,802758.0,goal1.stats.json,isaplanner/goal1.th,642.0,
47,isaplanner,47.0,0.005215892,[],1.0,0.0,0.0,0.0,0.0,8322625.0,543429.0,goal5.stats.json,isaplanner/goal5.th,356.0,
48,isaplanner,48.0,9.358311908,[],1.0,0.0,0.0,0.0,0.0,10880362243.0,12153864.0,goal6.stats.json,isaplanner/goal6.th,26569.0,
49,isaplanner,49.0,0.152566068,[],0.0,0.0,0.0,0.0,0.0,216829896.0,3532169.0,goal67.stats.json,isaplanner/goal67.th,7437.0,
50,isaplanner,50.0,0.037116922,[],0.0,0.0,0.0,0.0,0.0,35174382.0,1524755.0,goal87.stats.json,isaplanner/goal87.th,1726.0,
51,isaplanner,51.0,21.032736419,[],0.0,0.0,0.0,0.0,0.0,24270996820.0,12917069.0,goal71.stats.json,isaplanner/goal71.th,26930.0,
52,isaplanner,52.0,0.344793892,[],0.0,0.0,0.0,0.0,0.0,463475296.0,4134355.0,goal3.stats.json,isaplanner/goal3.th,8812.0,
